,상호명,상권업종중분류명,표준산업분류명,도로명주소,시군구명,경도,위도,Dbscan_50m,Dbscan_100m
9519,이디아커피서대신역점,커피점/카페,비알콜 음료점업,부산광역시 서구 대티로 175-1,서구,129.011957943602,35.1119752998526,18,-1
9522,카페루시,커피점/카페,비알콜 음료점업,부산광역시 해운대구 양운로 55,해운대구,129.176257781481,35.1681898947257,4,-1
9576,엘리스커피,커피점/카페,비알콜 음료점업,부산광역시 중구 중구로 42,중구,129.02809517123,35.1015545093961,1,1
9620,차발원지,커피점/카페,비알콜 음료점업,부산광역시 중구 해관로 61-1,중구,129.035403877038,35.1044579260628,1,1
9631,컴포즈커피,커피점/카페,비알콜 음료점업,부산광역시 금정구 금강로 248-10,금정구,129.085443379261,35.2300523428863,2,2
9639,도노텀블명지국제신도시점,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지국제8로 265,강서구,128.921839737066,35.0982083950972,13,-1
9707,철민이네카페,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 차성남로 13-6,기장군,129.209942719443,35.2419777339471,6,-1
9775,카페휴고,커피점/카페,비알콜 음료점업,부산광역시 금정구 개좌로 155,금정구,129.117040969884,35.2254833357273,-1,-1
9826,이디야커피수영현대점,커피점/카페,비알콜 음료점업,부산광역시 수영구 구락로10번길 23,수영구,129.120977594509,35.1690295541123,0,-1
9959,커피앤커피,커피점/카페,비알콜 음료점업,부산광역시 서구 대영로73번길 66,서구,129.017821684829,35.1133323965987,18,-1
10050,까페블라썸,커피점/카페,비알콜 음료점업,부산광역시 남구 못골로41번길 13,남구,129.086363941801,35.1358312316867,0,-1
10057,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서면로 25,부산진구,129.057298904942,35.1529624007867,10,3
10074,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 서구 구덕로322번길 7,서구,129.0167602861,35.1126652517405,18,-1
10118,컴포즈,커피점/카페,비알콜 음료점업,부산광역시 해운대구 아랫반송로 28,해운대구,129.148711625235,35.2247993482714,-1,-1
10119,카페베네,커피점/카페,비알콜 음료점업,부산광역시 부산진구 당감로 36-1,부산진구,129.039550887645,35.1649512806342,-1,-1
10137,도피오,커피점/카페,비알콜 음료점업,부산광역시 부산진구 부전로 37,부산진구,129.055890369306,35.1535245339561,10,3
10163,코프캣커피공방,커피점/카페,비알콜 음료점업,부산광역시 수영구 광남로 99-1,수영구,129.114792689027,35.1509867947034,0,-1
10179,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 동래구 중앙대로 1523,동래구,129.08560153654,35.2213075406717,2,-1
10315,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀동로 9,해운대구,129.132482667416,35.1698870198936,5,4
10341,바리스타에스프레소,커피점/카페,비알콜 음료점업,부산광역시 수영구 광남로 121,수영구,129.116021306869,35.1525529119964,0,-1
10344,할리스커피,커피점/카페,비알콜 음료점업,부산광역시 부산진구 동천로 73,부산진구,129.062124732877,35.1552457850337,10,3
10386,엔제리너스부산온천천점,커피점/카페,비알콜 음료점업,부산광역시 동래구 온천천로 361,동래구,129.092977576223,35.1938571954896,7,-1
10387,경진커피,커피점/카페,비알콜 음료점업,부산광역시 수영구 수영로 606,수영구,129.113837302107,35.1598021327537,0,-1
10457,나임카페,커피점/카페,비알콜 음료점업,부산광역시 사하구 다대로134번길 96,사하구,128.976072260127,35.0923484355573,-1,-1
10514,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 사상구 사상로 211,사상구,128.983425647611,35.1639866756647,14,-1
10578,할리스커피사상점,커피점/카페,비알콜 음료점업,부산광역시 사상구 광장로 90,사상구,128.986548345455,35.1616987761961,14,-1
10666,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 남구 수영로 312,남구,129.10064436277,35.1370003770109,0,0
10686,커피베이,커피점/카페,비알콜 음료점업,부산광역시 남구 수영로 345,남구,129.103526640392,35.1399848089797,0,0
10720,티원원금사점,커피점/카페,비알콜 음료점업,부산광역시 금정구 반송로 412-1,금정구,129.109283407386,35.2140170318184,-1,-1
10724,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 서전로 1,부산진구,129.059921644154,35.1580143250476,10,3
10736,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 해운대해변로 257,해운대구,129.159540011725,35.1597068330641,12,5
10772,양탕국아저씨작은커피점,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 두명2길 12-45,기장군,129.148036105171,35.3528896111381,-1,-1
10821,커피나무,커피점/카페,비알콜 음료점업,부산광역시 동구 구봉로 20,동구,129.038043149041,35.1222921054776,1,-1
10913,설빙,커피점/카페,비알콜 음료점업,부산광역시 동래구 금강공원로20번길 46,동래구,129.083522747987,35.2211008195001,2,-1
10929,버자야에이치알카페코리아,커피점/카페,비알콜 음료점업,부산광역시 해운대구 해운대해변로298번길 13,해운대구,129.16503163418,35.1615019773597,12,5
10930,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 달맞이길 57,해운대구,129.170782232651,35.161437524362,12,-1
10951,카페반디나무,커피점/카페,비알콜 음료점업,부산광역시 중구 남포길 14-1,중구,129.030353395312,35.0988401425913,1,1
10964,자활물류유통협동조합,커피점/카페,비알콜 음료점업,부산광역시 연제구 과정로 207,연제구,129.104707099413,35.1875312200712,7,-1
11054,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 사하구 다대로 708,사하구,128.964199624224,35.0489411922395,-1,-1
11070,THINKCOFFEE,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀서로 30,해운대구,129.128462304753,35.1720788458596,5,4
11079,본까스델리카페,커피점/카페,비알콜 음료점업,부산광역시 동래구 중앙대로 1393,동래구,129.077500271184,35.2117261185445,2,-1
11144,에이치투커피로스터스,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 대청로71번길 29,기장군,129.218919720183,35.2390844122723,6,-1
11151,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 달맞이길 189,해운대구,129.18232239807,35.1579362612154,-1,-1
11160,거제종합사회복지관실버카페보나뻬띠,커피점/카페,비알콜 음료점업,부산광역시 연제구 아시아드대로46번길 45,연제구,129.0707263039,35.1884944275128,-1,-1
11161,아방가르드,커피점/카페,비알콜 음료점업,부산광역시 영도구 태종로358번길 3,영도구,129.063699902613,35.0940812212246,-1,-1
11181,행복한카페,커피점/카페,비알콜 음료점업,부산광역시 부산진구 양지로5번길 47,부산진구,129.070899500226,35.1715648321217,8,-1
11197,고려학원영도구장애인복지회관카,커피점/카페,비알콜 음료점업,부산광역시 영도구 태종로 423,영도구,129.067939984285,35.091231578972,-1,-1
11218,로스터리카페보나,커피점/카페,비알콜 음료점업,부산광역시 중구 해관로 63,중구,129.035394163298,35.1045571632754,1,1
11223,와촌식육식당,커피점/카페,비알콜 음료점업,부산광역시 남구 용소로21번길 103,남구,129.105314858629,35.1375167294861,0,0
11279,설빙,커피점/카페,비알콜 음료점업,부산광역시 기장군 정관읍 정관로 566,기장군,129.175600589022,35.3212935620665,16,-1
11302,제일커피,커피점/카페,비알콜 음료점업,부산광역시 중구 중구로 42,중구,129.02809517123,35.1015545093961,1,1
11392,원다방,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 일광로 106,기장군,129.233748636404,35.2657225754781,-1,-1
11397,엔제리너스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 마린시티2로 38,해운대구,129.143357288326,35.1570573391424,15,-1
11487,S갤러리,커피점/카페,비알콜 음료점업,부산광역시 기장군 철마면 안평로11번나길 13,기장군,129.175724490477,35.2363208962568,-1,-1
11491,알리바바,커피점/카페,비알콜 음료점업,부산광역시 사하구 낙동대로 512,사하구,128.966235412782,35.1100678006562,11,-1
11517,프린세스커피,커피점/카페,비알콜 음료점업,부산광역시 사하구 하신번영로 233,사하구,128.957990989379,35.1010920959685,-1,-1
11530,모로코페스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 범일로 171,부산진구,129.058891860105,35.145457909383,10,-1
11579,올리브라임,커피점/카페,비알콜 음료점업,부산광역시 기장군 기장읍 소정길 12-17,기장군,129.205894682259,35.2015557470546,-1,-1
11737,더카페반디나무,커피점/카페,비알콜 음료점업,부산광역시 부산진구 거제천로40번길 23,부산진구,129.072609153593,35.1788689791463,8,-1
11834,유티비커피,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지오션시티8로30번길 20,강서구,128.910175427143,35.0858840261673,-1,-1
11890,설빙,커피점/카페,비알콜 음료점업,부산광역시 사상구 사상로 200,사상구,128.98463188926,35.162976325387,14,-1
11928,이디야커피,커피점/카페,비알콜 음료점업,부산광역시 중구 해관로 66-1,중구,129.035660690186,35.10481629337,1,1
12077,트와이스본,커피점/카페,비알콜 음료점업,부산광역시 수영구 수영로 711,수영구,129.117246417044,35.1683068616589,0,-1
12142,보림커피숍,커피점/카페,비알콜 음료점업,부산광역시 동구 범곡북로 11,동구,129.054485499317,35.141611323971,10,-1
12382,대화다방,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지새동네길2번길 57,강서구,128.93138117576,35.1068250892435,-1,-1
12383,베르,커피점/카페,비알콜 음료점업,부산광역시 북구 의성로77번길 19,북구,129.010992433625,35.2139673157648,3,-1
12404,이엘카페,커피점/카페,비알콜 음료점업,부산광역시 중구 대청로126번길 22,중구,129.034000539241,35.1010355589623,1,1
12414,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀2로 25,해운대구,129.13297998235,35.1669618879898,5,4
12498,리스펙트커피,커피점/카페,비알콜 음료점업,부산광역시 서구 대신공원로 2,서구,129.01659857047,35.1181922054763,18,-1
12501,카페데니스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 전포대로306번길 36,부산진구,129.06668818284,35.1659953448832,8,-1
12575,카페온유,커피점/카페,비알콜 음료점업,부산광역시 강서구 신호산단4로 55,강서구,128.879031578187,35.085942512087,-1,-1
12667,커피에반하다,커피점/카페,비알콜 음료점업,부산광역시 강서구 명지오션시티12로 75,강서구,128.904224567928,35.0822597772093,-1,-1
12668,디에이치커피,커피점/카페,비알콜 음료점업,부산광역시 강서구 평강로 374,강서구,128.948926165037,35.2178589278743,-1,-1
12677,풀하우스카페,커피점/카페,비알콜 음료점업,부산광역시 기장군 일광면 일광로 582-14,기장군,129.260198970254,35.2939146911745,-1,-1
12710,본죽앤비빔밥카페,커피점/카페,비알콜 음료점업,"부산광역시 강서구 명지국제8로 240, (명지동)",강서구,128.918918151763,35.097842964819,13,-1
12748,투썸플레이스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 센텀3로 32,해운대구,129.133775317305,35.1665307965723,5,4
12763,산뽀,커피점/카페,비알콜 음료점업,부산광역시 금정구 부산대학로64번안길 2,금정구,129.085411689793,35.2359206026603,2,2
12818,cafe051,커피점/카페,비알콜 음료점업,부산광역시 중구 광복로55번길 13,중구,129.029892478815,35.0996913780806,1,1
12822,엔제리너스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 송정광어골로 83,해운대구,129.196695205688,35.1740559753679,-1,-1
12837,카페위고,커피점/카페,비알콜 음료점업,부산광역시 북구 낙동대로1780번길 15,북구,129.004687417986,35.2094677835487,3,-1
12914,코코로스터스,커피점/카페,비알콜 음료점업,부산광역시 부산진구 중앙대로680번길 680,부산진구,129.059523118025,35.1535198623623,10,3
12935,인더,커피점/카페,비알콜 음료점업,부산광역시 중구 대교로 116,중구,129.038617438208,35.1009780673521,1,1
13013,카페스토리웨이,커피점/카페,비알콜 음료점업,부산광역시 동구 중앙대로 206,동구,129.045081835992,35.117625470822,1,-1
13026,밀크앤허니부산프리미엄아울렛점,커피점/카페,비알콜 음료점업,부산광역시 기장군 장안읍 정관로 1133,기장군,129.234970505052,35.3237482824346,-1,-1
13053,스타벅스,커피점/카페,비알콜 음료점업,부산광역시 해운대구 송정해변로 36,해운대구,129.202282582024,35.180742924138,-1,-1
13084,제주스,커피점/카페,비알콜 음료점업,부산광역시 중구 중앙대로 2,중구,129.036730232514,35.0983260672492,1,1
13087,할리스커피,커피점/카페,비알콜 음료점업,부산광역시 동구 조방로 15,동구,129.062287914592,35.1382440723101,10,-1
13115,엘림,커피점/카페,비알콜 음료점업,부산광역시 기장군 장안읍 하장안1길 5-7,기장군,129.249269165285,35.3638464431128,-1,-1
